"name","series","age","occupation","hometown","first_name","episode","technical","result","signature","show_stopper"
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","8",4,"IN","Lime & Mascarpone and Malt Cream Horns","Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne"
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","9",2,"IN","Chocolate New York Pie","Chocolate Bell Tower"
"Tamal Ray","6",29,"Trainee anaesthetist","Manchester","Tamal","10",3,"Runner-up","Cinnamon and Apple & Toffee and Marmalade Iced Buns","Sticky Toffee Pudding Cake"
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","1",9,"IN",NA,NA
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","2",8,"IN",NA,NA
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","3",1,"IN",NA,NA
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","4",NA,"[a]",NA,NA
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","5",8,"OUT",NA,NA
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","6",NA,NA,NA,NA
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","7",NA,NA,NA,NA
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","8",NA,NA,NA,NA
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","9",NA,NA,NA,NA
"Terry Hartill","9",56,"Retired air steward","West Midlands","Terry","10",NA,NA,NA,NA
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","1",13,"OUT","Spiced and Iced Carrot Cake","Two Tiered Chocolate Cake"
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","2",NA,NA,NA,NA
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","3",NA,NA,NA,NA
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","4",NA,NA,NA,NA
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","5",NA,NA,NA,NA
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","6",NA,NA,NA,NA
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","7",NA,NA,NA,NA
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","8",NA,NA,NA,NA
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","9",NA,NA,NA,NA
"Toby Waterworth","4",30,"Web Programmer","Reading, Berkshire","Toby","10",NA,NA,NA,NA
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","1",2,"IN","G&T Drizzle Cake","Black Forest Broken Mirror"
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","2",7,"IN","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","3",4,"STAR BAKER","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","4",5,"IN","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","5",4,"IN","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","6",1,"STAR BAKER","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","7",5,"OUT","Millionaire's Roulade","Hipster Picnic"
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","8",NA,NA,NA,NA
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","9",NA,NA,NA,NA
"Tom Gilliford","7",26,"Project engagement manager","Rochdale","Tom","10",NA,NA,NA,NA
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","1",7,"IN","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","2",5,"IN","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","3",4,"IN","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","4",5,"OUT","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","5",NA,NA,NA,NA
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","6",NA,NA,NA,NA
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","7",NA,NA,NA,NA
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","8",NA,NA,NA,NA
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","9",NA,NA,NA,NA
"Tom Hetherington","8",29,"Architect","Edinburgh","Tom","10",NA,NA,NA,NA
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","1",1,"IN","Lemon and Thyme Madeira Cake","Falling Cup Gâteau"
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","2",7,"IN","White Wine Biscotti","Baby Climbing into the Cookie Box"
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","3",5,"IN","Chocolate Quick Breads with Salted Caramel Sauce","Easter Basket"
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","4",2,"IN","Marula Fruit and Coffee Liqueur Crème Brûlées","Lime, Coconut and Hazelnut Cheesecakes"
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","5",6,"OUT","Chocolate and Hazelnut Sugar-Free Cake","Chocolate, Peanut Butter and Grape Jam Roll"
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","6",NA,NA,NA,NA
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","7",NA,NA,NA,NA
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","8",NA,NA,NA,NA
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","9",NA,NA,NA,NA
"Ugnė Bubnaityte","6",32,"PA and administrator","Woodford, London / Vilkaviškis, Lithuania","Ugnė","10",NA,NA,NA,NA
"Urvashi Roe","2",40,"Head of Marketing","Enfield, London","Urvashi","1",7,"IN","Cherry Blossom CupcakesJapanese Lime Cupcakes","UNKNOWN"
"Urvashi Roe","2",40,"Head of Marketing","Enfield, London","Urvashi","2",7,"IN","Crab, Coriander and Coconut Quiche","Strawberry and Basil TartsElderflower and Honeycomb Tarts"
"Urvashi Roe","2",40,"Head of Marketing","Enfield, London","Urvashi","3",9,"OUT","Salt and Peppercorn Loaf","Chilli and Halloumi RollsLemon and Coriander Mini Loaves"
"Urvashi Roe","2",40,"Head of Marketing","Enfield, London","Urvashi","4",NA,NA,NA,NA
"Urvashi Roe","2",40,"Head of Marketing","Enfield, London","Urvashi","5",NA,NA,NA,NA
"Urvashi Roe","2",40,"Head of Marketing","Enfield, London","Urvashi","6",NA,NA,NA,NA
"Urvashi Roe","2",40,"Head of Marketing","Enfield, London","Urvashi","7",NA,NA,NA,NA
"Urvashi Roe","2",40,"Head of Marketing","Enfield, London","Urvashi","8",NA,NA,NA,NA
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","1",10,"IN","Mum's Orange and Lemon Drizzle","Chocolate Sponge with Four Fruit Frosting"
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","2",5,"IN","Sunday Treat Iced Ice Cream Cone Biscuits","From Holland to New York via Yorkshire"
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","3",1,"IN","Double Chocolate Cinnamon Twist Loaf","""And They All Went Into The Ark To Get Out Of The Rain"""
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","4",6,"IN","Mum's Chilli Yorkshire Puddings","Orange Chocolate Churros"
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","5",7,"OUT","Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels"
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","6",NA,NA,NA,NA
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","7",NA,NA,NA,NA
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","8",NA,NA,NA,NA
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","9",NA,NA,NA,NA
"Val Stones","7",66,"Semi-retired, Substitute teacher","Yeovil","Val","10",NA,NA,NA,NA
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","1",4,"STAR BAKER","Pear and Pecan","Blackbird Pie Cake"
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","2",7,"IN","Coriander and Lemon NaanGarlic and Parsnip Chapatis","Saffron and Golden Raisin Bagels
Porcini Bagels"
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","3",4,"OUT","Fig, Walnut and Pink Peppercorn Tarte Tatin","Tropical Fruit Tart with Black Pepper Crust"
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","4",NA,NA,NA,NA
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","5",NA,NA,NA,NA
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","6",NA,NA,NA,NA
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","7",NA,NA,NA,NA
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","8",NA,NA,NA,NA
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","9",NA,NA,NA,NA
"Victoria Chester","3",50,"CEO of the charity Plantlife","Somerset","Victoria","10",NA,NA,NA,NA
"Yasmin Limbert","2",43,"Childminder","West Kirby, The Wirral","Yasmin","1",5,"IN","Cardamom and Pomegranate Cupcakes","UNKNOWN"
"Yasmin Limbert","2",43,"Childminder","West Kirby, The Wirral","Yasmin","2",6,"IN","Smoked Haddock and Watercress Quiche","Chocolate and Orange with Cinnamon-Orange Pastry TartsBlueberry and Hazelnut with Hazelnut Pastry Tarts"
"Yasmin Limbert","2",43,"Childminder","West Kirby, The Wirral","Yasmin","3",2,"STAR BAKER","Egyptian Dukkah Loaf with Mixed Spices","Pesto Bread
Sweet Coconut Rolls"
"Yasmin Limbert","2",43,"Childminder","West Kirby, The Wirral","Yasmin","4",6,"IN","Chocolate Chip and Pistachio Biscotti","Chocolate and Lime MacaronsCoffee and Walnut MacaronsPineapple and Coconut Macarons"
"Yasmin Limbert","2",43,"Childminder","West Kirby, The Wirral","Yasmin","5",5,"IN","Family Fish Pie","Peach and Raspberry Meringue Pie"
"Yasmin Limbert","2",43,"Childminder","West Kirby, The Wirral","Yasmin","6",2,"OUT","Baked Amaretto Cheesecake","Rose Croquembouche"
"Yasmin Limbert","2",43,"Childminder","West Kirby, The Wirral","Yasmin","7",NA,NA,NA,NA
"Yasmin Limbert","2",43,"Childminder","West Kirby, The Wirral","Yasmin","8",NA,NA,NA,NA
